serial,kWh,kW,kVARh,kVAR,Time_stamp
3098000032,3245.51,2.238,1285.38,0.532,"2018-09-27 15:00:00"
3098000032,3246.67,2.328,1285.67,0.598,"2018-09-27 15:30:00"
3098000032,3247.91,2.466,1285.96,0.578,"2018-09-27 16:00:00"
3098000032,3249.76,3.698,1286.47,1.016,"2018-09-27 16:30:00"
3098000032,3251.67,3.834,1286.95,0.962,"2018-09-27 17:00:00"
3098000032,3253.41,3.468,1287.48,1.054,"2018-09-27 17:30:00"
3098000032,3255.15,3.486,1288.07,1.182,"2018-09-27 18:00:00"
3098000032,3256.86,3.422,1288.6,1.052,"2018-09-27 18:30:00"
3098000032,3258.36,2.994,1289.03,0.872,"2018-09-27 19:00:00"
3098000032,3259.73,2.748,1289.45,0.846,"2018-09-27 19:30:00"
3098000032,3261.19,2.92,1289.91,0.914,"2018-09-27 20:00:00"
3098000032,3262.07,1.748,1290.14,0.456,"2018-09-27 20:30:00"
3098000032,3262.24,0.342,1290.23,0.19,"2018-09-27 21:00:00"
3098000032,3262.36,0.248,1290.32,0.17,"2018-09-27 21:30:00"
3098000032,3262.48,0.228,1290.4,0.164,"2018-09-27 22:00:00"
3098000032,3153.37,0.18,1237.89,0.208,"2018-09-21 10:30:00"
3098000032,3153.46,0.172,1237.99,0.194,"2018-09-21 11:00:00"
3098000032,3262.59,0.234,1290.48,0.166,"2018-09-27 22:30:00"
3098000032,3262.72,0.26,1290.58,0.204,"2018-09-27 23:00:00"
3098000032,3262.83,0.212,1290.65,0.134,"2018-09-27 23:30:00"
3098000032,3262.94,0.22,1290.73,0.164,"2018-09-28 00:00:00"
3098000032,3263.05,0.216,1290.84,0.218,"2018-09-28 00:30:00"
3098000032,3263.12,0.156,1290.93,0.172,"2018-09-28 01:00:00"
3098000032,3263.21,0.164,1291.03,0.192,"2018-09-28 01:30:00"
3098000032,3263.3,0.198,1291.15,0.242,"2018-09-28 02:00:00"
3098000032,3263.45,0.29,1291.24,0.18,"2018-09-28 02:30:00"
3098000032,3263.59,0.284,1291.32,0.174,"2018-09-28 03:00:00"
3098000032,3263.75,0.322,1291.44,0.23,"2018-09-28 03:30:00"
3098000032,3263.9,0.292,1291.53,0.182,"2018-09-28 04:00:00"
3098000032,3264.04,0.278,1291.61,0.162,"2018-09-28 04:30:00"
3098000032,3264.2,0.318,1291.72,0.224,"2018-09-28 05:00:00"
3098000032,3264.34,0.294,1291.81,0.186,"2018-09-28 05:30:00"
3098000032,3264.46,0.226,1291.89,0.144,"2018-09-28 06:00:00"
3098000032,3264.57,0.234,1291.99,0.214,"2018-09-28 06:30:00"
3098000032,3264.73,0.304,1292.08,0.178,"2018-09-28 07:00:00"
3098000032,3264.84,0.238,1292.17,0.174,"2018-09-28 07:30:00"
3098000032,3264.97,0.24,1292.28,0.216,"2018-09-28 08:00:00"
3098000032,3265.06,0.198,1292.36,0.158,"2018-09-28 08:30:00"
3098000032,3265.16,0.19,1292.43,0.144,"2018-09-28 09:00:00"
3098000032,3265.28,0.236,1292.54,0.218,"2018-09-28 09:30:00"
3098000032,3265.38,0.2,1292.62,0.164,"2018-09-28 10:00:00"
3098000032,3265.51,0.272,1292.7,0.16,"2018-09-28 10:30:00"
3098000032,3266.03,1.026,1292.86,0.33,"2018-09-28 11:00:00"
3098000032,3266.54,1.032,1293.04,0.35,"2018-09-28 11:30:00"
3098000032,3266.82,0.556,1293.09,0.108,"2018-09-28 12:00:00"
3098000032,3267.13,0.618,1293.17,0.152,"2018-09-28 12:30:00"
3098000032,3267.55,0.85,1293.27,0.192,"2018-09-28 13:00:00"
3098000032,3267.87,0.634,1293.34,0.14,"2018-09-28 13:30:00"
3098000032,3268.14,0.528,1293.37,0.08,"2018-09-28 14:00:00"
3098000032,3268.83,1.394,1293.59,0.434,"2018-09-28 14:30:00"
3098000032,3269.89,2.108,1293.98,0.78,"2018-09-28 15:00:00"
3098000032,3270.99,2.214,1294.44,0.924,"2018-09-28 15:30:00"
3098000032,3272.5,3.01,1295.06,1.24,"2018-09-28 16:00:00"
3098000032,3274.19,3.392,1295.76,1.4,"2018-09-28 16:30:00"
3098000032,3276,3.618,1296.51,1.49,"2018-09-28 17:00:00"
3098000032,3277.53,3.048,1297.23,1.442,"2018-09-28 17:30:00"
3098000032,3278.61,2.168,1297.75,1.044,"2018-09-28 18:00:00"
3098000032,3279.13,0,1298.02,0.548,"2018-09-28 18:30:00"
3098000032,3279.76,1.262,1298.26,0.48,"2018-09-28 19:00:00"
3098000032,3280.32,1.126,1298.44,0.36,"2018-09-28 19:30:00"
3098000032,3280.87,1.106,1298.59,0.3,"2018-09-28 20:00:00"
3098000032,3281.22,0.698,1298.64,0.106,"2018-09-28 20:30:00"
3098000032,3281.35,0.25,1298.75,0.216,"2018-09-28 21:00:00"
3098000032,3281.43,0.154,1298.81,0.134,"2018-09-28 21:30:00"
3098000032,3281.53,0.204,1298.92,0.212,"2018-09-28 22:00:00"
3098000032,3281.63,0.2,1299.03,0.208,"2018-09-28 22:30:00"
3098000032,3281.69,0.134,1299.09,0.138,"2018-09-28 23:00:00"
3098000032,3153.17,0.164,1237.65,0.186,"2018-09-21 09:30:00"
3098000032,3153.28,0.224,1237.79,0.274,"2018-09-21 10:00:00"
3098000032,3281.78,0.18,1299.2,0.218,"2018-09-28 23:30:00"
3098000032,3281.86,0.158,1299.29,0.18,"2018-09-29 00:00:00"
3098000032,3281.94,0.154,1299.38,0.172,"2018-09-29 00:30:00"
3098000032,3282.03,0.178,1299.49,0.214,"2018-09-29 01:00:00"
3098000032,3282.09,0.128,1299.55,0.13,"2018-09-29 01:30:00"
3098000032,3282.18,0.182,1299.66,0.222,"2018-09-29 02:00:00"
3098000032,3282.27,0.17,1299.76,0.202,"2018-09-29 02:30:00"
3098000032,3282.34,0.14,1299.84,0.154,"2018-09-29 03:00:00"
3098000032,3282.43,0.182,1299.95,0.226,"2018-09-29 03:30:00"
3098000032,3282.5,0.13,1300.02,0.138,"2018-09-29 04:00:00"
3098000032,3282.58,0.18,1300.13,0.224,"2018-09-29 04:30:00"
3098000032,3282.67,0.164,1300.23,0.196,"2018-09-29 05:00:00"
3098000032,3282.74,0.142,1300.31,0.16,"2018-09-29 05:30:00"
3098000032,3282.83,0.176,1300.42,0.22,"2018-09-29 06:00:00"
3098000032,3282.89,0.126,1300.49,0.132,"2018-09-29 06:30:00"
3098000032,3282.98,0.18,1300.6,0.218,"2018-09-29 07:00:00"
3098000032,3283.14,0.324,1300.73,0.266,"2018-09-29 07:30:00"
3098000032,3283.54,0.802,1300.97,0.472,"2018-09-29 08:00:00"
3098000032,3283.95,0.82,1301.2,0.472,"2018-09-29 08:30:00"
3098000032,3284.26,0.612,1301.35,0.3,"2018-09-29 09:00:00"
3098000032,3153,0.22,1237.45,0.272,"2018-09-21 08:30:00"
3098000032,3153.09,0.184,1237.56,0.218,"2018-09-21 09:00:00"
3098000032,3284.34,0.166,1301.45,0.194,"2018-09-29 09:30:00"
3098000032,3284.42,0.152,1301.53,0.162,"2018-09-29 10:00:00"
3098000032,3284.48,0.128,1301.6,0.132,"2018-09-29 10:30:00"
3098000032,3284.57,0.172,1301.69,0.192,"2018-09-29 11:00:00"
3098000032,3150.76,0.162,1234.78,0.178,"2018-09-20 20:30:00"
3098000032,3150.88,0.222,1234.91,0.272,"2018-09-20 21:00:00"
3098000032,3150.59,0.22,1234.58,0.26,"2018-09-20 19:30:00"
3098000032,3150.68,0.19,1234.69,0.218,"2018-09-20 20:00:00"
3098000032,3284.78,0.42,1301.72,0.058,"2018-09-29 11:30:00"
3098000032,3285.1,0.65,1301.8,0.154,"2018-09-29 12:00:00"
3098000032,3285.29,0.376,1301.89,0.174,"2018-09-29 12:30:00"
3098000032,3285.51,0.432,1301.95,0.124,"2018-09-29 13:00:00"
3098000032,3286.25,1.498,1302.16,0.42,"2018-09-29 13:30:00"
3098000032,3287.23,1.94,1302.42,0.52,"2018-09-29 14:00:00"
3098000032,3288.2,1.944,1302.64,0.452,"2018-09-29 14:30:00"
3098000032,3289.19,1.98,1302.87,0.446,"2018-09-29 15:00:00"
3098000032,3290.36,2.342,1303.14,0.554,"2018-09-29 15:30:00"
3098000032,3291.88,3.042,1303.49,0.698,"2018-09-29 16:00:00"
3098000032,3293.95,4.134,1304.01,1.038,"2018-09-29 16:30:00"
3098000032,3295.16,2.432,1304.37,0.72,"2018-09-29 17:00:00"
3098000032,3295.76,1.204,1304.53,0.312,"2018-09-29 17:30:00"
3098000032,3297.16,2.798,1305.01,0.966,"2018-09-29 18:00:00"
3098000032,3298.23,2.14,1305.36,0.694,"2018-09-29 18:30:00"
3098000032,3298.79,1.11,1305.55,0.388,"2018-09-29 19:00:00"
3098000032,3299.05,0.516,1305.63,0.156,"2018-09-29 19:30:00"
3098000032,3299.3,0.5,1305.68,0.102,"2018-09-29 20:00:00"
3098000032,3299.47,0.354,1305.72,0.09,"2018-09-29 20:30:00"
3098000032,3299.53,0.124,1305.81,0.172,"2018-09-29 21:00:00"
3098000032,3299.62,0.17,1305.93,0.242,"2018-09-29 21:30:00"
3098000032,3299.69,0.14,1306.03,0.196,"2018-09-29 22:00:00"
3098000032,3299.75,0.12,1306.11,0.17,"2018-09-29 22:30:00"
3098000032,3299.83,0.16,1306.23,0.226,"2018-09-29 23:00:00"
3098000032,3299.89,0.126,1306.32,0.178,"2018-09-29 23:30:00"
3098000032,3299.96,0.128,1306.41,0.182,"2018-09-30 00:00:00"
3098000032,3300.04,0.16,1306.53,0.238,"2018-09-30 00:30:00"
3098000032,3300.1,0.118,1306.61,0.166,"2018-09-30 01:00:00"
3098000032,3300.17,0.148,1306.72,0.218,"2018-09-30 01:30:00"
3098000032,3300.25,0.158,1306.84,0.238,"2018-09-30 02:00:00"
3098000032,3300.3,0.106,1306.91,0.15,"2018-09-30 02:30:00"
3098000032,3300.38,0.162,1307.04,0.246,"2018-09-30 03:00:00"
3098000032,3300.46,0.144,1307.15,0.22,"2018-09-30 03:30:00"
3098000032,3300.52,0.122,1307.24,0.182,"2018-09-30 04:00:00"
3098000032,3300.6,0.162,1307.36,0.252,"2018-09-30 04:30:00"
3098000032,3300.65,0.108,1307.44,0.156,"2018-09-30 05:00:00"
3098000032,3300.73,0.158,1307.56,0.246,"2018-09-30 05:30:00"
3098000032,3300.8,0.144,1307.67,0.22,"2018-09-30 06:00:00"
3098000032,3300.86,0.126,1307.77,0.19,"2018-09-30 06:30:00"
3098000032,3300.95,0.162,1307.9,0.254,"2018-09-30 07:00:00"
3098000032,3301,0.106,1307.97,0.154,"2018-09-30 07:30:00"
3098000032,3301.08,0.17,1308.1,0.262,"2018-09-30 08:00:00"
3098000032,3301.16,0.146,1308.21,0.22,"2018-09-30 08:30:00"
3098000032,3301.22,0.122,1308.3,0.176,"2018-09-30 09:00:00"
3098000032,3301.3,0.162,1308.42,0.24,"2018-09-30 09:30:00"
3098000032,3301.36,0.13,1308.52,0.186,"2018-09-30 10:00:00"
3098000032,3301.43,0.132,1308.61,0.184,"2018-09-30 10:30:00"
3098000032,3301.51,0.166,1308.73,0.244,"2018-09-30 11:00:00"
3098000032,3301.57,0.11,1308.81,0.152,"2018-09-30 11:30:00"
3098000032,3301.65,0.154,1308.92,0.226,"2018-09-30 12:00:00"
3098000032,3301.73,0.162,1309.03,0.232,"2018-09-30 12:30:00"
3098000032,3301.78,0.108,1309.11,0.144,"2018-09-30 13:00:00"
3098000032,3301.86,0.168,1309.23,0.246,"2018-09-30 13:30:00"
3098000032,3301.94,0.146,1309.33,0.204,"2018-09-30 14:00:00"
3098000032,3302,0.128,1309.42,0.176,"2018-09-30 14:30:00"
3098000032,3302.09,0.172,1309.54,0.246,"2018-09-30 15:00:00"
3098000032,3302.16,0.138,1309.64,0.192,"2018-09-30 15:30:00"
3098000032,3302.23,0.148,1309.74,0.204,"2018-09-30 16:00:00"
3098000032,3302.32,0.184,1309.87,0.26,"2018-09-30 16:30:00"
3098000032,3302.39,0.13,1309.96,0.174,"2018-09-30 17:00:00"
3098000032,3302.47,0.16,1310.07,0.232,"2018-09-30 17:30:00"
3098000032,3302.56,0.192,1310.22,0.296,"2018-09-30 18:00:00"
3098000032,3303.15,1.17,1310.62,0.79,"2018-09-30 18:30:00"
3098000032,3304.23,2.172,1311.33,1.438,"2018-09-30 19:00:00"
3098000032,3305.27,2.08,1311.95,1.224,"2018-09-30 19:30:00"
3098000032,3305.5,0.454,1312.08,0.274,"2018-09-30 20:00:00"
3098000032,3305.6,0.198,1312.21,0.252,"2018-09-30 20:30:00"
3098000032,3305.69,0.188,1312.33,0.238,"2018-09-30 21:00:00"
3098000032,3305.76,0.142,1312.41,0.164,"2018-09-30 21:30:00"
3098000032,3305.86,0.196,1312.54,0.25,"2018-09-30 22:00:00"
3098000032,3305.95,0.172,1312.64,0.212,"2018-09-30 22:30:00"
3098000032,3306.02,0.146,1312.73,0.168,"2018-09-30 23:00:00"
3098000032,3306.12,0.188,1312.85,0.244,"2018-09-30 23:30:00"
3098000032,3306.2,0,1312.95,0,"2018-10-01 00:00:00"
3098000032,3306.28,0.156,1313.04,0.192,"2018-10-01 00:30:00"
3098000032,3306.37,0.19,1313.17,0.25,"2018-10-01 01:00:00"
3098000032,3306.45,0.152,1313.26,0.186,"2018-10-01 01:30:00"
3098000032,3306.53,0.17,1313.37,0.212,"2018-10-01 02:00:00"
3098000032,3306.63,0.19,1313.5,0.256,"2018-10-01 02:30:00"
3098000032,3306.69,0.128,1313.57,0.14,"2018-10-01 03:00:00"
3098000032,3306.78,0.176,1313.68,0.22,"2018-10-01 03:30:00"
3098000032,3306.86,0.166,1313.78,0.206,"2018-10-01 04:00:00"
3098000032,3306.93,0.132,1313.85,0.148,"2018-10-01 04:30:00"
3098000032,3307.02,0.178,1313.96,0.216,"2018-10-01 05:00:00"
3098000032,3307.08,0.134,1314.03,0.146,"2018-10-01 05:30:00"
3098000032,3307.17,0.166,1314.13,0.2,"2018-10-01 06:00:00"
3098000032,3307.25,0.174,1314.24,0.21,"2018-10-01 06:30:00"
3098000032,3307.31,0.12,1314.3,0.128,"2018-10-01 07:00:00"
3098000032,3307.4,0.176,1314.41,0.21,"2018-10-01 07:30:00"
3098000032,3307.48,0.148,1314.49,0.166,"2018-10-01 08:00:00"
3098000032,3307.55,0.146,1314.57,0.158,"2018-10-01 08:30:00"
3098000032,3307.64,0.172,1314.67,0.196,"2018-10-01 09:00:00"
3098000032,3307.71,0.14,1314.74,0.152,"2018-10-01 09:30:00"
3098000032,3307.79,0.162,1314.84,0.19,"2018-10-01 10:00:00"
3098000032,3308.07,0.56,1314.98,0.284,"2018-10-01 10:30:00"
3098000032,3308.49,0.842,1315.09,0.214,"2018-10-01 11:00:00"
3098000032,3308.79,0.608,1315.19,0.2,"2018-10-01 11:30:00"
3098000032,3308.97,0.348,1315.27,0.162,"2018-10-01 12:00:00"
3098000032,3309.14,0.352,1315.35,0.16,"2018-10-01 12:30:00"
3098000032,3309.33,0.37,1315.41,0.12,"2018-10-01 13:00:00"
3098000032,3309.57,0.48,1315.49,0.166,"2018-10-01 13:30:00"
3098000032,3309.81,0.486,1315.56,0.132,"2018-10-01 14:00:00"
3098000032,3310.14,0.662,1315.64,0.172,"2018-10-01 14:30:00"
3098000032,3310.4,0.522,1315.73,0.166,"2018-10-01 15:00:00"
3098000032,3311.05,1.304,1315.91,0.372,"2018-10-01 15:30:00"
3098000032,3312.03,1.952,1316.2,0.584,"2018-10-01 16:00:00"
3098000032,3312.84,1.618,1316.41,0.414,"2018-10-01 16:30:00"
3098000032,3313.93,2.174,1316.74,0.66,"2018-10-01 17:00:00"
3098000032,3314.79,1.728,1317.07,0.666,"2018-10-01 17:30:00"
3098000032,3315.65,1.726,1317.46,0.764,"2018-10-01 18:00:00"
3098000032,3316.11,0.914,1317.58,0.244,"2018-10-01 18:30:00"
3098000032,3316.45,0.68,1317.63,0.104,"2018-10-01 19:00:00"
3098000032,3317.33,1.762,1317.93,0.604,"2018-10-01 19:30:00"
3098000032,3317.59,0.512,1318.01,0.162,"2018-10-01 20:00:00"
3098000032,3317.71,0.254,1318.15,0.28,"2018-10-01 20:30:00"
3098000032,3317.82,0.22,1318.27,0.238,"2018-10-01 21:00:00"
3098000032,3317.92,0.192,1318.36,0.194,"2018-10-01 21:30:00"
3098000032,3318.01,0.186,1318.46,0.186,"2018-10-01 22:00:00"
3098000032,3318.13,0.242,1318.59,0.272,"2018-10-01 22:30:00"
3098000032,3318.23,0.202,1318.7,0.206,"2018-10-01 23:00:00"
3098000032,3318.32,0.17,1318.77,0.154,"2018-10-01 23:30:00"
3098000032,3318.43,0.22,1318.89,0.24,"2018-10-02 00:00:00"
3098000032,3318.53,0.198,1319,0.204,"2018-10-02 00:30:00"
3098000032,3318.62,0.18,1319.08,0.172,"2018-10-02 01:00:00"
3098000032,3150.4,0.224,1234.36,0.274,"2018-09-20 18:30:00"
3098000032,3150.48,0.168,1234.45,0.184,"2018-09-20 19:00:00"
3098000032,3318.73,0.226,1319.21,0.252,"2018-10-02 01:30:00"
3098000032,3318.82,0.186,1319.3,0.188,"2018-10-02 02:00:00"
3098000032,3318.9,0.142,1319.38,0.15,"2018-10-02 02:30:00"
3098000032,3319.01,0.226,1319.5,0.25,"2018-10-02 03:00:00"
3098000032,3319.1,0.176,1319.59,0.174,"2018-10-02 03:30:00"
3098000032,3319.19,0.186,1319.68,0.18,"2018-10-02 04:00:00"
3098000032,3319.29,0.206,1319.79,0.218,"2018-10-02 04:30:00"
3098000032,3319.38,0.166,1319.86,0.146,"2018-10-02 05:00:00"
3098000032,3319.47,0.194,1319.96,0.192,"2018-10-02 05:30:00"
3098000032,3319.58,0.208,1320.06,0.214,"2018-10-02 06:00:00"
3098000032,3319.65,0.152,1320.13,0.124,"2018-10-02 06:30:00"
3098000032,3319.75,0.202,1320.23,0.204,"2018-10-02 07:00:00"
3098000032,3319.85,0.2,1320.33,0.202,"2018-10-02 07:30:00"
3098000032,3319.93,0.152,1320.39,0.124,"2018-10-02 08:00:00"
3098000032,3320.03,0.204,1320.49,0.2,"2018-10-02 08:30:00"
3098000032,3320.12,0.182,1320.58,0.17,"2018-10-02 09:00:00"
3098000032,3320.2,0.16,1320.64,0.134,"2018-10-02 09:30:00"
3098000032,3320.3,0.206,1320.74,0.194,"2018-10-02 10:00:00"
3098000032,3320.55,0.49,1320.79,0.09,"2018-10-02 10:30:00"
3098000032,3320.8,0.51,1320.82,0.07,"2018-10-02 11:00:00"
3098000032,3321.26,0.912,1320.93,0.226,"2018-10-02 11:30:00"
3098000032,3321.57,0.616,1321,0.126,"2018-10-02 12:00:00"
3098000032,3321.86,0.58,1321.04,0.08,"2018-10-02 12:30:00"
3098000032,3322.14,0.562,1321.07,0.066,"2018-10-02 13:00:00"
3098000032,3150.18,0.178,1234.1,0.196,"2018-09-20 17:30:00"
3098000032,3150.28,0.206,1234.22,0.242,"2018-09-20 18:00:00"
3098000032,3149.97,0.172,1233.85,0.184,"2018-09-20 16:30:00"
3098000032,3150.09,0.246,1234,0.296,"2018-09-20 17:00:00"
3098000032,3322.45,0.628,1321.14,0.132,"2018-10-02 13:30:00"
3098000032,3322.76,0.616,1321.19,0.1,"2018-10-02 14:00:00"
3098000032,3323.14,0.762,1321.26,0.144,"2018-10-02 14:30:00"
3098000032,3324.68,3.082,1321.59,0.666,"2018-10-02 15:00:00"
3098000032,3326.39,3.404,1322.02,0.86,"2018-10-02 15:30:00"
3098000032,3328.33,3.89,1322.48,0.922,"2018-10-02 16:00:00"
3098000032,3330.1,3.53,1322.89,0.818,"2018-10-02 16:30:00"
3098000032,3331.9,3.61,1323.34,0.91,"2018-10-02 17:00:00"
3098000032,3333.73,3.66,1323.87,1.056,"2018-10-02 17:30:00"
3098000032,3335.45,3.43,1324.44,1.14,"2018-10-02 18:00:00"
3098000032,3336.16,1.428,1324.62,0.358,"2018-10-02 18:30:00"
3098000032,3336.74,1.158,1324.75,0.286,"2018-10-02 19:00:00"
3098000032,3337.07,0.672,1324.8,0.118,"2018-10-02 19:30:00"
3098000032,3337.2,0.25,1324.91,0.22,"2018-10-02 20:00:00"
3098000032,3337.38,0.362,1325.02,0.204,"2018-10-02 20:30:00"
3098000032,3337.56,0.35,1325.1,0.172,"2018-10-02 21:00:00"
3098000032,3337.73,0.34,1325.18,0.154,"2018-10-02 21:30:00"
3098000032,3337.9,0.348,1325.27,0.178,"2018-10-02 22:00:00"
3098000032,3338.08,0.358,1325.37,0.196,"2018-10-02 22:30:00"
3098000032,3338.23,0.304,1325.42,0.108,"2018-10-02 23:00:00"
3098000032,3338.4,0.344,1325.5,0.168,"2018-10-02 23:30:00"
3098000032,3338.58,0.364,1325.6,0.198,"2018-10-03 00:00:00"
3098000032,3338.75,0.32,1325.67,0.126,"2018-10-03 00:30:00"
3098000032,3338.92,0.35,1325.75,0.168,"2018-10-03 01:00:00"
3098000032,3339.1,0.37,1325.85,0.206,"2018-10-03 01:30:00"
3098000032,3339.27,0.336,1325.93,0.146,"2018-10-03 02:00:00"
3098000032,3339.44,0.34,1326,0.152,"2018-10-03 02:30:00"
3098000032,3339.63,0.378,1326.11,0.208,"2018-10-03 03:00:00"
3098000032,3149.77,0.19,1233.63,0.22,"2018-09-20 15:30:00"
3098000032,3149.88,0.228,1233.76,0.266,"2018-09-20 16:00:00"
3098000032,3149.58,0.224,1233.41,0.274,"2018-09-20 14:30:00"
3098000032,3149.67,0.188,1233.52,0.212,"2018-09-20 15:00:00"
3098000032,3339.81,0.356,1326.19,0.17,"2018-10-03 03:30:00"
3098000032,3339.98,0.332,1326.26,0.144,"2018-10-03 04:00:00"
3098000032,3149.39,0.188,1233.19,0.216,"2018-09-20 13:30:00"
3098000032,3149.47,0.16,1233.27,0.178,"2018-09-20 14:00:00"
3098000032,3149.19,0.15,1232.95,0.17,"2018-09-20 12:30:00"
3098000032,3149.29,0.206,1233.08,0.25,"2018-09-20 13:00:00"
3098000032,3340.16,0.37,1326.36,0.2,"2018-10-03 04:30:00"
3098000032,3340.33,0.336,1326.44,0.152,"2018-10-03 05:00:00"
3098000032,3340.44,0.214,1326.51,0.132,"2018-10-03 05:30:00"
3098000032,3340.55,0.23,1326.6,0.196,"2018-10-03 06:00:00"
3098000032,3340.66,0.208,1326.68,0.158,"2018-10-03 06:30:00"
3098000032,3340.75,0.194,1326.75,0.132,"2018-10-03 07:00:00"
3098000032,3340.87,0.234,1326.85,0.2,"2018-10-03 07:30:00"
3098000032,3341.03,0.324,1326.92,0.146,"2018-10-03 08:00:00"
3098000032,3148.66,0.15,1232.33,0.166,"2018-09-20 09:30:00"
3098000032,3148.76,0.196,1232.45,0.238,"2018-09-20 10:00:00"
3098000032,3341.18,0.304,1327.01,0.17,"2018-10-03 08:30:00"
3098000032,3341.32,0.274,1327.09,0.176,"2018-10-03 09:00:00"
3098000032,3341.45,0.25,1327.17,0.142,"2018-10-03 09:30:00"
3098000032,3341.57,0.256,1327.24,0.154,"2018-10-03 10:00:00"
3098000032,3341.77,0.386,1327.35,0.212,"2018-10-03 10:30:00"
3098000032,3342.27,1.014,1327.52,0.344,"2018-10-03 11:00:00"
3098000032,3342.67,0.786,1327.6,0.16,"2018-10-03 11:30:00"
3098000032,3342.99,0.638,1327.65,0.098,"2018-10-03 12:00:00"
3098000032,3343.32,0.666,1327.72,0.14,"2018-10-03 12:30:00"
3098000032,3343.48,0.322,1327.8,0.172,"2018-10-03 13:00:00"
3098000032,3343.62,0.28,1327.89,0.164,"2018-10-03 13:30:00"
3098000032,3343.8,0.36,1327.95,0.138,"2018-10-03 14:00:00"
3098000032,3344.81,2.028,1328.18,0.45,"2018-10-03 14:30:00"
3098000032,3346.33,3.032,1328.46,0.564,"2018-10-03 15:00:00"
3098000032,3348.45,4.232,1328.82,0.728,"2018-10-03 15:30:00"
3098000032,3350.44,3.984,1329.22,0.79,"2018-10-03 16:00:00"
3098000032,3352.28,3.688,1329.62,0.81,"2018-10-03 16:30:00"
3098000032,3354.04,3.522,1330.07,0.894,"2018-10-03 17:00:00"
3098000032,3355.36,2.63,1330.45,0.754,"2018-10-03 17:30:00"
3098000032,3355.84,0.972,1330.59,0.3,"2018-10-03 18:00:00"
3098000032,3356.15,0.608,1330.63,0.09,"2018-10-03 18:30:00"
3098000032,3356.52,0.75,1330.7,0.162,"2018-10-03 19:00:00"
3098000032,3358.16,3.276,1331.26,1.11,"2018-10-03 19:30:00"
3098000032,3359.54,2.76,1331.77,1.022,"2018-10-03 20:00:00"
3098000032,3359.86,0.64,1331.95,0.372,"2018-10-03 20:30:00"
3098000032,3359.92,0.128,1332.04,0.176,"2018-10-03 21:00:00"
3098000032,3360.01,0.178,1332.17,0.262,"2018-10-03 21:30:00"
3098000032,3360.09,0.158,1332.29,0.228,"2018-10-03 22:00:00"
3098000032,3360.15,0.122,1332.37,0.17,"2018-10-03 22:30:00"
3098000032,3360.24,0.168,1332.5,0.248,"2018-10-03 23:00:00"
3098000032,3360.32,0.162,1332.61,0.236,"2018-10-03 23:30:00"
3098000032,3360.38,0.12,1332.7,0.17,"2018-10-04 00:00:00"
3098000032,3360.47,0.174,1332.83,0.266,"2018-10-04 00:30:00"
3098000032,3360.54,0.16,1332.95,0.236,"2018-10-04 01:00:00"
3098000032,3360.6,0.12,1333.04,0.174,"2018-10-04 01:30:00"
3098000032,3360.69,0.168,1333.16,0.246,"2018-10-04 02:00:00"
3098000032,3360.76,0.148,1333.27,0.222,"2018-10-04 02:30:00"
3098000032,3360.83,0.126,1333.36,0.182,"2018-10-04 03:00:00"
3098000032,3360.91,0.17,1333.49,0.254,"2018-10-04 03:30:00"
3098000032,3360.98,0.136,1333.59,0.198,"2018-10-04 04:00:00"
3098000032,3361.05,0.14,1333.69,0.202,"2018-10-04 04:30:00"
3098000032,3361.13,0.16,1333.81,0.248,"2018-10-04 05:00:00"
3098000032,3361.19,0.114,1333.89,0.156,"2018-10-04 05:30:00"
3098000032,3361.26,0.158,1334.01,0.238,"2018-10-04 06:00:00"
3098000032,3361.34,0.158,1334.13,0.232,"2018-10-04 06:30:00"
3098000032,3361.4,0.112,1334.2,0.156,"2018-10-04 07:00:00"
3098000032,3361.48,0.168,1334.33,0.246,"2018-10-04 07:30:00"
3098000032,3361.55,0.126,1334.42,0.174,"2018-10-04 08:00:00"
3098000032,3361.62,0.142,1334.52,0.204,"2018-10-04 08:30:00"
3098000032,3361.7,0.16,1334.63,0.228,"2018-10-04 09:00:00"
3098000032,3361.75,0.102,1334.7,0.136,"2018-10-04 09:30:00"
3098000032,3361.83,0.162,1334.81,0.23,"2018-10-04 10:00:00"
3098000032,3362.03,0.404,1334.9,0.162,"2018-10-04 10:30:00"
3098000032,3362.57,1.07,1335.07,0.354,"2018-10-04 11:00:00"
3098000032,3363.03,0.934,1335.19,0.232,"2018-10-04 11:30:00"
3098000032,3363.34,0.618,1335.26,0.14,"2018-10-04 12:00:00"
3098000032,3363.64,0.584,1335.3,0.082,"2018-10-04 12:30:00"
3098000032,3363.95,0.638,1335.37,0.146,"2018-10-04 13:00:00"
3098000032,3364.27,0.638,1335.43,0.124,"2018-10-04 13:30:00"
3098000032,3364.59,0.636,1335.49,0.124,"2018-10-04 14:00:00"
3098000032,3365.81,2.444,1335.8,0.62,"2018-10-04 14:30:00"
3098000032,3367.08,2.544,1336.08,0.56,"2018-10-04 15:00:00"
3098000032,3368.24,2.31,1336.36,0.548,"2018-10-04 15:30:00"
3098000032,3370.02,3.568,1336.74,0.77,"2018-10-04 16:00:00"
3098000032,3372.07,4.09,1337.19,0.892,"2018-10-04 16:30:00"
3098000032,3373.87,3.6,1337.61,0.852,"2018-10-04 17:00:00"
3098000032,3375.53,3.332,1337.99,0.764,"2018-10-04 17:30:00"
